Mean_time	Mean_qlow	Mean_qup	Priors
t_n1341	2731.523	2511.15	2954.43	0
t_n1342	2623.77	2406.06	2845.96	0
t_n1343	2470.454	2252.02	2684.14	0
t_n1344	2335.902	2121.22	2550.91	0
t_n1345	2200.516	1987.04	2413.67	0
t_n1346	2075.073	1868.2	2283.95	0
t_n1347	1911.901	1693.9	2131.53	0
t_n1348	1739.716	1517.46	1966.72	0
t_n1349	1469.259	1241.27	1705.14	0
t_n1350	1265.195	1045.12	1498.1	0
t_n1351	1135.904	923.41	1363.62	0
t_n1352	912.165	673.41	1154.46	0
t_n1353	657.78	446.69	895.58	0
t_n1354	1905.284	1695.11	2121.12	0
t_n1355	1590.345	1323.22	1850.64	0
t_n1356	1133.067	826.91	1436.76	0
t_n1357	1740.631	1526.05	1962.66	0
t_n1358	1521.232	1300.39	1749.65	0
t_n1359	1177.322	966.84	1401.59	0
t_n1360	982.006	775.91	1202.42	0
t_n1361	762.478	562.58	984.07	0
t_n1362	1953.822	1587.13	2256.75	0
t_n1363	1919.526	1503.98	2273.21	0
t_n1364	1600.706	1174.45	2001.73	0
t_n1365	1862.708	1380.59	2271.34	0
t_n1366	1303.399	835.74	1833.73	0
t_n1367	2449.268	2141.64	2735.62	0
t_n1368	2132.046	1813.62	2447.15	0
t_n1369	1881.124	1564.9	2211.25	0
t_n1370	1567.256	1249.91	1902.19	0
t_n1371	1290.533	962.83	1635.76	0
t_n1372	1475.398	1017.3	2055.72	0
t_n1373	752.893	467.32	1152.9	0
t_n1374	2905.239	2446.29	3239.87	0
t_n1375	2065.568	1407.45	2624.01	0
t_n1376	3332.362	3129.19	3551	0
t_n1377_TG-OXYPHOTOBACTERIA	3122.716	2955.72	3332.73	B(2.945,4.520,1e-300,1e-300)
t_n1378_CG-OXYPHOTOBACTERIA	2090.626	1917.6	2360.54	B(2.0136,3.448,0.025,0.025)
t_n1379	1596.591	1317.38	1890.84	0
t_n1380	1339.738	1099.93	1611.1	0
t_n1381	1096.543	897.19	1330.65	0
t_n1382	862.3	710.92	1038.32	0
t_n1383	774.932	636.83	936.18	0
t_n1384	689.448	553.39	848.23	0
t_n1385	540.731	401.91	693.34	0
t_n1386	410.461	276.07	567.57	0
t_n1387_TG-NOSTOCALES	549.227	435.84	677.32	B(0.996,3.261,0.025,1e-300)
t_n1388	369.305	272.42	478.08	0
t_n1389	282.207	183.41	396.21	0
t_n1390	234.579	149.01	338.33	0
t_n1391	2827.23	2463.16	3113.89	0
t_n1392	2163.625	1549.47	2632.61	0
t_n1393	1534.709	1039.9	2181.94	0
t_n1394	1184.118	725.46	1797.36	0
t_n1395	3539.491	2862.13	3953.27	0
t_n1396	1745.439	1246.53	2376.71	0
t_n1397	1419.576	926.28	2055.32	0
t_n1398	1371.416	888.11	2007.92	0
t_n1399	3308.791	2443.9	3926.25	0
